Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
4.749;    ;0;651;68;0;0;0;    ;300;200;    ;0;0;    ;352;187;90;49;131;202;288;365;    ;
4.773;    ;0;650;68;2;0;0;    ;0;500;90;    ;0;0;115;    ;352;187;90;49;131;202;287;365;    ;
4.796;    ;0;650;68;2;0;0;    ;0;500;90;    ;0;0;90;    ;352;187;90;50;129;202;287;365;    ;
4.822;    ;0;650;68;4;0;0;    ;0;500;89;    ;0;0;90;    ;352;187;90;50;131;202;287;365;    ;
4.853;    ;0;650;68;1;0;0;    ;0;500;89;    ;0;0;92;    ;352;187;90;50;131;202;287;365;    ;
4.885;    ;0;650;68;5;0;0;    ;0;500;90;    ;0;0;89;    ;352;187;90;49;131;202;288;365;    ;
4.920;    ;0;650;68;1;0;0;    ;0;500;90;    ;0;0;93;    ;352;187;90;49;131;202;288;365;    ;
4.957;    ;0;650;69;4;0;0;    ;0;500;90;    ;0;0;89;    ;352;187;90;49;131;202;288;365;    ;
4.984;    ;0;650;69;1;0;0;    ;0;500;90;    ;0;0;92;    ;352;187;90;49;131;202;288;365;    ;
5.022;    ;0;650;69;5;0;0;    ;0;500;90;    ;0;0;89;    ;352;187;90;49;131;202;288;365;    ;
5.051;    ;0;650;69;2;0;0;    ;0;500;90;    ;0;0;93;    ;352;187;90;49;131;202;288;365;    ;
5.098;    ;0;650;69;3;0;0;    ;0;500;90;    ;0;0;90;    ;352;187;90;49;131;202;288;365;    ;
5.130;    ;0;651;69;-1;0;0;    ;0;500;90;    ;0;0;91;    ;352;187;90;49;129;202;288;365;    ;
5.157;    ;0;651;69;-1;0;0;    ;0;500;89;    ;0;0;87;    ;352;187;90;49;129;202;288;364;    ;
5.188;    ;0;650;69;1;0;0;    ;0;500;89;    ;0;0;87;    ;352;187;90;49;129;203;288;365;    ;
5.226;    ;0;650;69;3;0;0;    ;0;500;89;    ;0;0;89;    ;352;187;90;49;129;202;288;365;    ;
5.259;    ;0;650;69;2;0;0;    ;0;500;89;    ;0;0;91;    ;352;187;90;49;129;202;288;365;    ;
5.291;    ;0;650;69;3;0;0;    ;0;500;89;    ;0;0;90;    ;352;187;90;49;131;203;288;365;    ;
5.327;    ;0;650;69;4;0;0;    ;0;500;90;    ;0;0;91;    ;352;187;90;49;131;202;288;365;    ;
5.359;    ;0;650;68;2;0;0;    ;0;500;90;    ;0;0;92;    ;352;187;90;50;131;202;288;365;    ;
5.391;    ;0;650;68;3;0;0;    ;0;500;90;    ;0;0;90;    ;352;187;90;49;131;202;288;363;    ;
5.425;    ;0;650;68;4;0;0;    ;0;500;90;    ;0;0;91;    ;352;187;90;50;131;202;287;365;    ;
5.454;    ;0;651;68;-4;0;0;    ;0;500;90;    ;0;0;92;    ;352;187;90;50;131;202;287;365;    ;
5.485;    ;0;650;68;2;0;0;    ;0;500;90;    ;0;0;85;    ;352;187;90;50;131;202;287;365;    ;
5.521;    ;0;650;68;3;0;0;    ;0;500;90;    ;0;0;90;    ;352;187;90;50;131;202;287;365;    ;
5.555;    ;0;650;68;7;0;0;    ;0;500;90;    ;0;0;91;    ;352;187;90;50;131;202;287;365;    ;
5.585;    ;0;650;68;1;0;0;    ;0;500;90;    ;0;0;95;    ;352;187;90;50;131;202;288;365;    ;
5.624;    ;0;650;68;4;0;0;    ;0;500;90;    ;0;0;89;    ;352;187;90;49;131;202;287;365;    ;
5.657;    ;0;650;68;1;0;0;    ;0;500;90;    ;0;0;92;    ;352;187;90;50;131;202;287;365;    ;
5.689;    ;0;650;68;4;0;0;    ;0;500;90;    ;0;0;89;    ;352;187;90;49;131;202;288;363;    ;
5.726;    ;0;650;68;2;0;0;    ;0;500;90;    ;0;0;92;    ;352;187;90;49;131;202;288;365;    ;
5.756;    ;0;650;68;5;0;0;    ;0;500;90;    ;0;0;90;    ;352;187;90;49;131;202;288;365;    ;
6.083;    ;0;650;69;5;0;0;    ;0;500;90;    ;    ;352;187;90;49;129;202;288;365;    ;
6.120;    ;0;650;69;7;0;0;    ;0;500;89;    ;0;0;93;    ;352;187;90;49;131;202;288;365;    ;
6.152;    ;0;650;68;7;0;0;    ;0;500;90;    ;0;0;95;    ;352;187;90;49;131;202;288;365;    ;
6.185;    ;0;650;68;0;0;0;    ;0;500;90;    ;0;0;95;    ;352;187;90;49;131;202;288;365;    ;
6.223;    ;0;650;68;3;0;0;    ;0;500;90;    ;0;0;88;    ;352;187;90;49;131;202;288;365;    ;
6.260;    ;0;650;68;2;0;0;    ;0;500;90;    ;0;0;91;    ;352;187;90;49;131;202;287;364;    ;
6.292;    ;0;650;68;3;0;0;    ;0;500;90;    ;0;0;90;    ;352;187;90;50;131;202;287;364;    ;
6.329;    ;0;650;68;-3;0;0;    ;0;500;90;    ;0;0;91;    ;352;187;90;50;131;202;287;364;    ;
6.360;    ;0;649;68;6;0;0;    ;0;500;90;    ;0;0;85;    ;352;187;90;50;131;202;287;364;    ;
6.391;    ;0;649;68;3;0;0;    ;0;500;90;    ;0;0;94;    ;352;187;90;50;131;202;287;364;    ;
6.429;    ;0;648;68;2;0;0;    ;0;500;90;    ;0;0;91;    ;352;187;90;50;131;202;287;364;    ;
6.461;    ;0;648;68;1;0;0;    ;0;500;90;    ;0;0;90;    ;352;187;90;50;131;202;287;364;    ;
6.492;    ;0;648;68;1;0;0;    ;0;500;90;    ;0;0;89;    ;352;187;90;50;131;202;287;365;    ;
6.527;    ;0;647;68;3;0;0;    ;0;500;90;    ;0;0;89;    ;352;187;90;49;131;202;288;363;    ;
6.552;    ;0;647;68;4;0;0;    ;0;500;90;    ;0;0;91;    ;352;187;90;50;131;203;288;365;    ;
6.586;    ;0;647;68;3;0;0;    ;0;500;90;    ;0;0;92;    ;352;187;90;50;131;203;288;365;    ;
6.620;    ;0;646;68;0;0;0;    ;0;500;90;    ;0;0;91;    ;352;187;90;49;131;202;288;365;    ;
6.652;    ;0;646;68;5;0;0;    ;0;500;90;    ;0;0;88;    ;352;187;90;49;131;202;288;365;    ;
6.691;    ;0;645;68;6;0;0;    ;0;500;90;    ;0;0;93;    ;352;187;90;49;131;202;288;365;    ;
6.728;    ;0;645;68;5;0;0;    ;0;500;90;    ;0;0;94;    ;352;187;90;49;131;202;288;365;    ;539;211;69;
6.762;    ;0;644;68;1;0;0;    ;0;500;90;    ;0;0;93;    ;352;187;90;49;131;202;288;365;    ;
6.793;    ;0;643;68;6;0;0;    ;0;500;90;    ;0;0;89;    ;352;187;90;49;131;202;288;365;    ;
6.824;    ;0;643;68;4;0;0;    ;0;500;90;    ;0;0;94;    ;352;187;90;49;131;203;288;365;    ;
6.856;    ;0;643;68;0;0;0;    ;0;500;90;    ;0;0;92;    ;352;187;90;49;131;203;288;365;    ;
6.888;    ;0;642;68;0;0;0;    ;0;500;90;    ;0;0;88;    ;352;187;90;49;131;202;288;365;    ;
6.926;    ;0;641;68;6;0;0;    ;0;500;90;    ;0;0;88;    ;352;187;90;49;131;202;288;365;    ;
6.965;    ;0;640;68;2;0;0;    ;0;500;90;    ;0;0;94;    ;352;187;90;49;131;203;288;365;    ;
6.989;    ;0;640;68;0;0;0;    ;0;500;90;    ;0;0;90;    ;352;187;90;49;131;203;288;365;    ;
7.025;    ;0;639;68;3;0;0;    ;0;500;90;    ;0;0;88;    ;352;187;90;49;131;202;288;365;    ;
7.056;    ;0;638;68;0;0;0;    ;0;500;90;    ;0;0;91;    ;352;187;90;49;131;202;288;365;    ;
7.092;    ;0;637;68;0;94;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;203;288;365;    ;
7.129;    ;0;636;68;0;94;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.165;    ;0;635;68;0;95;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;365;    ;
7.187;    ;0;634;68;0;95;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;365;    ;
7.227;    ;0;634;68;0;95;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;365;    ;
7.260;    ;0;633;68;0;94;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;365;    ;
7.291;    ;0;631;68;0;95;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;365;    ;
7.329;    ;0;630;68;0;94;43;    ;0;500;90;    ;0;0;88;    ;352;187;90;49;131;205;288;365;    ;
7.362;    ;0;629;68;0;95;43;    ;0;500;90;    ;0;0;88;    ;352;187;90;49;131;205;288;365;    ;
7.392;    ;0;628;68;0;95;43;    ;0;500;90;    ;0;0;88;    ;352;187;90;49;131;205;288;365;    ;
7.429;    ;0;627;68;0;94;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.460;    ;0;626;68;0;94;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.491;    ;0;625;68;0;94;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.526;    ;0;623;68;0;94;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.559;    ;0;623;68;0;95;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.584;    ;0;621;68;0;95;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.627;    ;0;619;68;0;94;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.659;    ;0;618;68;0;94;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.691;    ;0;617;68;0;95;42;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.726;    ;0;615;68;0;94;41;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.758;    ;0;614;68;0;94;41;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.791;    ;0;612;68;0;94;41;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.827;    ;0;611;68;0;94;41;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
7.858;    ;0;609;68;0;94;41;    ;0;500;90;    ;0;0;88;    ;352;187;90;50;131;205;288;363;    ;
