Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
4.740;    ;0;634;67;0;94;49;1;634;148;0;95;47;    ;300;200;    ;0;0;    ;353;190;90;35;114;192;272;348;    ;
4.761;    ;0;634;67;0;94;49;1;634;148;0;95;47;    ;0;500;74;1;500;153;    ;0;0;114;1;0;109;    ;353;190;90;35;114;192;272;350;    ;
4.778;    ;0;634;67;0;94;49;1;634;148;0;95;47;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;348;    ;
4.820;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;191;272;348;    ;
4.850;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;152;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;349;    ;
4.881;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;349;    ;
4.918;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;348;    ;
4.952;    ;0;634;67;0;94;49;1;635;148;0;94;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;191;272;348;    ;
4.984;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;348;    ;
5.022;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;191;272;348;    ;
5.054;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;152;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;349;    ;
5.096;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;348;    ;
5.123;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;348;    ;
5.150;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;348;    ;
5.183;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;350;    ;
5.219;    ;0;634;67;0;94;49;1;634;148;0;95;48;    ;0;500;74;1;500;153;    ;0;0;86;1;0;104;    ;353;190;90;34;114;192;272;349;    ;
