4.027;389;196
4.047;389;196
4.080;389;196
4.116;389;196
4.149;389;196
4.182;389;196
4.218;389;196
4.250;389;196
4.282;389;196
4.318;389;196
4.350;389;196
4.382;389;196
4.418;389;196
4.450;389;196
4.482;389;196
4.518;389;196
4.550;389;196
4.582;389;196
4.618;389;196
4.650;389;196
4.682;389;196
4.718;389;196
4.750;389;196
4.782;389;196
4.818;389;196
4.851;389;196
4.883;389;196
4.919;389;196
4.951;389;196
4.983;389;196
5.019;389;196
5.051;389;196
5.083;389;196
5.119;389;196
5.151;389;196
5.182;389;196
5.218;389;196
5.250;389;196
5.282;389;196
5.318;389;196
5.350;389;196
5.387;389;196
5.420;389;196
5.450;389;196
5.482;389;196
5.520;389;196
5.550;389;196
5.582;389;196
5.618;389;196
5.650;389;196
5.682;389;196
5.718;389;196
5.750;389;196
5.782;389;196
5.818;389;196
5.850;389;196
5.882;389;196
5.918;389;196
5.950;389;196
5.982;389;196
6.017;389;196
6.050;389;196
6.081;389;196
6.116;389;196
6.148;389;196
6.180;389;196
6.216;389;196
6.248;389;196
6.280;389;196
6.316;389;196
6.348;389;196
6.380;389;196
6.415;389;196
6.448;389;196
6.482;389;196
6.517;389;196
6.550;389;196
6.582;389;196
6.618;389;196
6.650;389;196
6.682;389;196
6.718;389;196
6.750;389;196
6.781;389;196
6.818;389;196
6.850;389;196
6.881;389;196
6.918;389;196
6.949;389;196
6.982;389;196
7.018;389;196
7.050;389;196
7.082;389;196
7.118;389;196
7.150;389;196
7.182;389;196
7.218;389;196
7.250;389;196
7.282;389;196
7.318;389;196
7.350;389;196
7.382;389;196
7.418;389;196
7.450;389;196
7.482;389;196
7.518;389;196
7.549;389;196
7.589;389;196
7.618;389;196
7.650;389;196
7.682;389;196
7.718;389;196
7.750;389;196
7.782;389;196
7.818;389;196
7.850;389;196
