Time (s);    ;car_position;   ;input;    ;command;   ;treadmill;     ;obstacles;
4.750;    ;0;651;73;2;94;49;1;649;154;1;95;47;    ;300;200;    ;0;0;    ;353;190;90;35;114;189;272;349;    ;
4.771;    ;0;652;73;2;94;49;1;649;154;1;95;47;    ;0;500;74;1;500;151;    ;0;0;115;1;0;140;    ;353;190;90;35;114;189;272;349;    ;
4.789;    ;0;652;73;2;94;48;1;649;154;1;95;47;    ;0;500;74;1;500;151;    ;0;0;87;1;0;110;    ;353;190;90;35;114;189;272;349;    ;
4.826;    ;0;652;73;2;94;49;1;649;154;1;95;47;    ;0;500;74;1;500;151;    ;0;0;87;1;0;110;    ;353;190;90;35;114;189;272;349;    ;
4.855;    ;0;652;73;2;94;48;1;649;154;1;95;47;    ;0;500;74;1;500;151;    ;0;0;87;1;0;110;    ;353;190;90;35;114;189;272;349;    ;
4.887;    ;0;652;73;2;94;48;1;649;154;1;95;47;    ;0;500;74;1;500;151;    ;0;0;87;1;0;110;    ;353;190;90;35;114;189;272;349;    ;
4.925;    ;0;652;73;2;94;49;1;649;154;1;95;47;    ;0;500;74;1;500;151;    ;0;0;87;1;0;110;    ;353;190;90;35;115;189;272;349;    ;
4.955;    ;0;651;73;2;94;49;1;649;154;1;95;47;    ;0;500;75;1;500;152;    ;0;0;87;1;0;110;    ;353;190;90;35;115;189;272;349;    ;
4.987;    ;0;652;73;2;94;49;1;649;154;1;95;47;    ;0;500;75;1;500;152;    ;0;0;87;1;0;110;    ;353;190;90;35;115;189;272;349;    ;
5.040;    ;0;652;73;2;94;49;1;649;154;1;95;47;    ;0;500;75;1;500;152;    ;0;0;87;1;0;110;    ;353;190;90;35;115;189;272;349;    ;
5.057;    ;0;652;73;2;94;49;1;649;154;1;95;47;    ;0;500;75;1;500;152;    ;0;0;87;1;0;110;    ;353;190;90;35;115;189;272;349;    ;
5.087;    ;0;652;73;2;94;49;1;649;154;1;95;47;    ;0;500;75;1;500;152;    ;0;0;87;1;0;110;    ;353;190;90;35;115;189;272;349;    ;
5.123;    ;0;652;73;2;94;49;1;649;154;1;95;47;    ;0;500;75;1;500;152;    ;0;0;87;1;0;110;    ;353;190;90;35;115;189;272;349;    ;
